"Estacion","Fecha inicial","Fecha final","O3"
"BASE AÉREA","2019-05-10 12:00","2019-05-10 12:59","32.7233127459"
"BASE AÉREA","2019-05-10 11:00","2019-05-10 11:59","30.6241553935"
"BASE AÉREA","2019-05-10 10:00","2019-05-10 10:59","15.8123441686"
"BASE AÉREA","2019-05-10 09:00","2019-05-10 09:59","11.1431904315"
"BASE AÉREA","2019-05-10 08:00","2019-05-10 08:59","9.7895282136"
"BASE AÉREA","2019-05-10 07:00","2019-05-10 07:59","8.926323321"
"BASE AÉREA","2019-05-10 06:00","2019-05-10 06:59","9.2598343022"
"BASE AÉREA","2019-05-10 05:00","2019-05-10 05:59","9.2794525952"
"BASE AÉREA","2019-05-10 04:00","2019-05-10 04:59","9.4363989393"
"BASE AÉREA","2019-05-10 03:00","2019-05-10 03:59","9.4756355254"
"BASE AÉREA","2019-05-10 02:00","2019-05-10 02:59","9.6325818695"
"BASE AÉREA","2019-05-10 01:00","2019-05-10 01:59","9.8680013856"
"BASE AÉREA","2019-05-10 00:00","2019-05-10 00:59","9.0636513721"
"BASE AÉREA","2019-05-09 23:00","2019-05-09 23:59","8.5535757537"
"BASE AÉREA","2019-05-09 22:00","2019-05-09 22:59","8.4554842887"
"BASE AÉREA","2019-05-09 21:00","2019-05-09 21:59","10.3192221249"
"BASE AÉREA","2019-05-09 20:00","2019-05-09 20:59","10.2407489529"
"BASE AÉREA","2019-05-09 19:00","2019-05-09 19:59","8.4751025817"
"BASE AÉREA","2019-05-09 18:00","2019-05-09 18:59","8.926323321"
"BASE AÉREA","2019-05-09 17:00","2019-05-09 17:59","9.0636513721"
"BASE AÉREA","2019-05-09 16:00","2019-05-09 16:59","10.1818940738"
"BASE AÉREA","2019-05-09 15:00","2019-05-09 15:59","20.2460783896"
"BASE AÉREA","2019-05-09 14:00","2019-05-09 14:59","15.1257039131"
"BASE AÉREA","2019-05-09 13:00","2019-05-09 13:59","27.7991211996"
"BASE AÉREA","2019-05-09 12:00","2019-05-09 12:59","37.6671225853"
"BASE AÉREA","2019-05-09 11:00","2019-05-09 11:59","33.7630822756"
"BASE AÉREA","2019-05-09 10:00","2019-05-09 10:59","18.5000503114"
"BASE AÉREA","2019-05-09 09:00","2019-05-09 09:59","10.0641843157"
"BASE AÉREA","2019-05-09 08:00","2019-05-09 08:59","8.8674684419"
"BASE AÉREA","2019-05-09 07:00","2019-05-09 07:59","9.0832696651"
"BASE AÉREA","2019-05-09 06:00","2019-05-09 06:59","8.9851782"
"BASE AÉREA","2019-05-09 05:00","2019-05-09 05:59","8.7693769769"
"BASE AÉREA","2019-05-09 04:00","2019-05-09 04:59","10.0838026088"
"BASE AÉREA","2019-05-09 03:00","2019-05-09 03:59","12.2221965472"
"BASE AÉREA","2019-05-09 02:00","2019-05-09 02:59","13.1638746118"
"BASE AÉREA","2019-05-09 01:00","2019-05-09 01:59","12.5360892354"
"BASE AÉREA","2019-05-09 00:00","2019-05-09 00:59","14.4586819507"
"BASE AÉREA","2019-05-08 23:00","2019-05-08 23:59","14.8118112249"
"BASE AÉREA","2019-05-08 22:00","2019-05-08 22:59","12.4576160634"
"BASE AÉREA","2019-05-08 21:00","2019-05-08 21:59","12.2810514262"
"BASE AÉREA","2019-05-08 20:00","2019-05-08 20:59","13.9486063324"
"BASE AÉREA","2019-05-08 19:00","2019-05-08 19:59","13.458149007"
"BASE AÉREA","2019-05-08 18:00","2019-05-08 18:59","11.5944111708"
"BASE AÉREA","2019-05-08 17:00","2019-05-08 17:59","16.3224197869"
"BASE AÉREA","2019-05-08 16:00","2019-05-08 16:59","19.324018618"
"BASE AÉREA","2019-05-08 15:00","2019-05-08 15:59","22.6983650162"
"BASE AÉREA","2019-05-08 14:00","2019-05-08 14:59","30.5653005145"
"BASE AÉREA","2019-05-08 13:00","2019-05-08 13:59","39.7466616447"
"BASE AÉREA","2019-05-08 12:00","2019-05-08 12:59","39.4720055425"
"BASE AÉREA","2019-05-08 11:00","2019-05-08 11:59","32.1543822486"
"BASE AÉREA","2019-05-08 10:00","2019-05-08 10:59","33.2137700713"
"BASE AÉREA","2019-05-08 09:00","2019-05-08 09:59","15.9496722197"
"BASE AÉREA","2019-05-08 08:00","2019-05-08 08:59","10.2015123668"
"BASE AÉREA","2019-05-08 07:00","2019-05-08 07:59","9.4560172323"
"BASE AÉREA","2019-05-08 06:00","2019-05-08 06:59","9.3971623533"
"BASE AÉREA","2019-05-08 05:00","2019-05-08 05:59","9.1617428371"
"BASE AÉREA","2019-05-08 04:00","2019-05-08 04:59","9.6129635764"
"BASE AÉREA","2019-05-08 03:00","2019-05-08 03:59","8.8086135629"
"BASE AÉREA","2019-05-08 02:00","2019-05-08 02:59","8.8086135629"
"BASE AÉREA","2019-05-08 01:00","2019-05-08 01:59","8.906705028"
"BASE AÉREA","2019-05-08 00:00","2019-05-08 00:59","9.5541086974"
"BASE AÉREA","2019-05-07 23:00","2019-05-07 23:59","9.7110550415"
"BASE AÉREA","2019-05-07 22:00","2019-05-07 22:59","8.926323321"
"BASE AÉREA","2019-05-07 21:00","2019-05-07 21:59","9.9268562647"
"BASE AÉREA","2019-05-07 20:00","2019-05-07 20:59","9.5737269904"
"BASE AÉREA","2019-05-07 19:00","2019-05-07 19:59","10.1622757808"
"BASE AÉREA","2019-05-07 18:00","2019-05-07 18:59","11.947540445"
"BASE AÉREA","2019-05-07 17:00","2019-05-07 17:59","17.5976088328"
"BASE AÉREA","2019-05-07 16:00","2019-05-07 16:59","26.5631687398"
"BASE AÉREA","2019-05-07 15:00","2019-05-07 15:59","31.8012529743"
"BASE AÉREA","2019-05-07 14:00","2019-05-07 14:59","33.5080444665"
"BASE AÉREA","2019-05-07 13:00","2019-05-07 13:59","43.9057397634"
"BASE AÉREA","2019-05-07 12:00","2019-05-07 12:59","60.5812888246"
"BASE AÉREA","2019-05-07 11:00","2019-05-07 11:59","39.5308604215"
"BASE AÉREA","2019-05-07 10:00","2019-05-07 10:59","29.81980538"
"BASE AÉREA","2019-05-07 09:00","2019-05-07 09:59","23.6792796669"
"BASE AÉREA","2019-05-07 08:00","2019-05-07 08:59","13.1834929048"
"BASE AÉREA","2019-05-07 07:00","2019-05-07 07:59","9.5344904044"
"BASE AÉREA","2019-05-07 06:00","2019-05-07 06:59","9.4363989393"
"BASE AÉREA","2019-05-07 05:00","2019-05-07 05:59","9.2794525952"
"BASE AÉREA","2019-05-07 04:00","2019-05-07 04:59","9.5933452834"
"BASE AÉREA","2019-05-07 03:00","2019-05-07 03:59","9.9072379716"
"BASE AÉREA","2019-05-07 02:00","2019-05-07 02:59","11.1824270175"
"BASE AÉREA","2019-05-07 01:00","2019-05-07 01:59","8.6712855118"
"BASE AÉREA","2019-05-07 00:00","2019-05-07 00:59","9.3971623533"
"BASE AÉREA","2019-05-06 23:00","2019-05-06 23:59","9.0244147861"
"BASE AÉREA","2019-05-06 22:00","2019-05-06 22:59","9.0636513721"
"BASE AÉREA","2019-05-06 21:00","2019-05-06 21:59","8.8674684419"
"BASE AÉREA","2019-05-06 20:00","2019-05-06 20:59","12.1241050821"
"BASE AÉREA","2019-05-06 19:00","2019-05-06 19:59","13.6347136441"
"BASE AÉREA","2019-05-06 18:00","2019-05-06 18:59","13.9878429184"
"BASE AÉREA","2019-05-06 17:00","2019-05-06 17:59","25.5430175031"
"BASE AÉREA","2019-05-06 16:00","2019-05-06 16:59","35.2736908377"
"BASE AÉREA","2019-05-06 15:00","2019-05-06 15:59","27.9756858368"
"BASE AÉREA","2019-05-06 14:00","2019-05-06 14:59","30.6241553935"
"BASE AÉREA","2019-05-06 13:00","2019-05-06 13:59","41.8458189971"
"BASE AÉREA","2019-05-06 12:00","2019-05-06 12:59","46.3776446831"
"BASE AÉREA","2019-05-06 07:00","2019-05-06 07:59","16.0477636848"
"BASE AÉREA","2019-05-06 06:00","2019-05-06 06:59","14.6744831738"
"BASE AÉREA","2019-05-06 05:00","2019-05-06 05:59","15.5180697734"
"BASE AÉREA","2019-05-06 04:00","2019-05-06 04:59","19.9518039944"
"BASE AÉREA","2019-05-06 03:00","2019-05-06 03:59","19.0885991018"
"BASE AÉREA","2019-05-06 02:00","2019-05-06 02:59","16.6363124752"
"BASE AÉREA","2019-05-06 01:00","2019-05-06 01:59","15.0864673271"
"BASE AÉREA","2019-05-06 00:00","2019-05-06 00:59","15.3022685503"
"BASE AÉREA","2019-05-05 23:00","2019-05-05 23:59","16.459747838"
"BASE AÉREA","2019-05-05 22:00","2019-05-05 22:59","24.1108821132"
"BASE AÉREA","2019-05-05 21:00","2019-05-05 21:59","16.361656373"
"BASE AÉREA","2019-05-05 20:00","2019-05-05 20:59","16.34203808"
"BASE AÉREA","2019-05-05 19:00","2019-05-05 19:59","32.841022504"
"BASE AÉREA","2019-05-05 18:00","2019-05-05 18:59","37.5690311202"
"BASE AÉREA","2019-05-05 17:00","2019-05-05 17:59","43.8861214704"
"BASE AÉREA","2019-05-05 16:00","2019-05-05 16:59","52.184659415"
"BASE AÉREA","2019-05-05 15:00","2019-05-05 15:59","56.2456460687"
"BASE AÉREA","2019-05-05 14:00","2019-05-05 14:59","75.5304281006"
"BASE AÉREA","2019-05-05 13:00","2019-05-05 13:59","73.6470719714"
"BASE AÉREA","2019-05-05 12:00","2019-05-05 12:59","70.3708170382"
"BASE AÉREA","2019-05-05 11:00","2019-05-05 11:59","71.606769498"
"BASE AÉREA","2019-05-05 10:00","2019-05-05 10:59","63.7790705858"
"BASE AÉREA","2019-05-05 09:00","2019-05-05 09:59","31.6050700442"
"BASE AÉREA","2019-05-05 08:00","2019-05-05 08:59","20.4226430267"
"BASE AÉREA","2019-05-05 07:00","2019-05-05 07:59","17.4014259027"
"BASE AÉREA","2019-05-05 06:00","2019-05-05 06:59","15.5965429455"
"BASE AÉREA","2019-05-05 05:00","2019-05-05 05:59","14.90990269"
"BASE AÉREA","2019-05-05 04:00","2019-05-05 04:59","14.7725746389"
"BASE AÉREA","2019-05-05 03:00","2019-05-05 03:59","14.988375862"
"BASE AÉREA","2019-05-05 02:00","2019-05-05 02:59","15.3611234293"
"BASE AÉREA","2019-05-05 01:00","2019-05-05 01:59","17.6564637118"
"BASE AÉREA","2019-05-05 00:00","2019-05-05 00:59","23.2280589276"
"BASE AÉREA","2019-05-04 23:00","2019-05-04 23:59","20.6776808359"
"BASE AÉREA","2019-05-04 22:00","2019-05-04 22:59","16.1066185638"
"BASE AÉREA","2019-05-04 21:00","2019-05-04 21:59","16.2439466149"
"BASE AÉREA","2019-05-04 20:00","2019-05-04 20:59","19.363255204"
"BASE AÉREA","2019-05-04 19:00","2019-05-04 19:59","20.4226430267"
"BASE AÉREA","2019-05-04 18:00","2019-05-04 18:59","22.0117247608"
"BASE AÉREA","2019-05-04 17:00","2019-05-04 17:59","23.836226011"
"BASE AÉREA","2019-05-04 16:00","2019-05-04 16:59","26.1119480005"
"BASE AÉREA","2019-05-04 15:00","2019-05-04 15:59","35.2344542516"
"BASE AÉREA","2019-05-04 14:00","2019-05-04 14:59","47.770543487"
"BASE AÉREA","2019-05-04 13:00","2019-05-04 13:59","57.6385448726"
"BASE AÉREA","2019-05-04 12:00","2019-05-04 12:59","57.3246521844"
"BASE AÉREA","2019-05-04 11:00","2019-05-04 11:59","48.1629093473"
"BASE AÉREA","2019-05-04 10:00","2019-05-04 10:59","37.0981920879"
"BASE AÉREA","2019-05-04 09:00","2019-05-04 09:59","29.3489663477"
"BASE AÉREA","2019-05-04 08:00","2019-05-04 08:59","19.2259271529"
"BASE AÉREA","2019-05-04 07:00","2019-05-04 07:59","15.8908173407"
"BASE AÉREA","2019-05-04 06:00","2019-05-04 06:59","14.968757569"
"BASE AÉREA","2019-05-04 05:00","2019-05-04 05:59","14.890284397"
"BASE AÉREA","2019-05-04 04:00","2019-05-04 04:59","15.5376880664"
"BASE AÉREA","2019-05-04 03:00","2019-05-04 03:59","15.4199783083"
"BASE AÉREA","2019-05-04 02:00","2019-05-04 02:59","15.1649404992"
"BASE AÉREA","2019-05-04 01:00","2019-05-04 01:59","16.0085270987"
"BASE AÉREA","2019-05-04 00:00","2019-05-04 00:59","15.2826502572"
"BASE AÉREA","2019-05-03 23:00","2019-05-03 23:59","14.870666104"
"BASE AÉREA","2019-05-03 22:00","2019-05-03 22:59","14.7529563459"
"BASE AÉREA","2019-05-03 21:00","2019-05-03 21:59","15.0668490341"
"BASE AÉREA","2019-05-03 20:00","2019-05-03 20:59","19.324018618"
"BASE AÉREA","2019-05-03 19:00","2019-05-03 19:59","19.5398198411"
"BASE AÉREA","2019-05-03 18:00","2019-05-03 18:59","18.1469210372"
"BASE AÉREA","2019-05-03 17:00","2019-05-03 17:59","23.1103491695"
"BASE AÉREA","2019-05-03 16:00","2019-05-03 16:59","30.9772846678"
"BASE AÉREA","2019-05-03 15:00","2019-05-03 15:59","42.1793299783"
"BASE AÉREA","2019-05-03 14:00","2019-05-03 14:59","56.0690814316"
"BASE AÉREA","2019-05-03 13:00","2019-05-03 13:59","76.1974500631"
"BASE AÉREA","2019-05-03 12:00","2019-05-03 12:59","50.0855020626"
"BASE AÉREA","2019-05-03 11:00","2019-05-03 11:59","40.9826141045"
"BASE AÉREA","2019-05-03 10:00","2019-05-03 10:59","29.2116382966"
"BASE AÉREA","2019-05-03 09:00","2019-05-03 09:59","20.0891320455"
"BASE AÉREA","2019-05-03 08:00","2019-05-03 08:59","17.3818076097"
"BASE AÉREA","2019-05-03 07:00","2019-05-03 07:59","15.9300539267"
"BASE AÉREA","2019-05-03 06:00","2019-05-03 06:59","15.5376880664"
"BASE AÉREA","2019-05-03 05:00","2019-05-03 05:59","15.4788331874"
"BASE AÉREA","2019-05-03 04:00","2019-05-03 04:59","17.5976088328"
"BASE AÉREA","2019-05-03 03:00","2019-05-03 03:59","22.0705796398"
"BASE AÉREA","2019-05-03 02:00","2019-05-03 02:59","18.0292112791"
"BASE AÉREA","2019-05-03 01:00","2019-05-03 01:59","16.6755490612"
"BASE AÉREA","2019-05-03 00:00","2019-05-03 00:59","27.9168309577"
"BASE AÉREA","2019-05-02 23:00","2019-05-02 23:59","23.875462597"
"BASE AÉREA","2019-05-02 22:00","2019-05-02 22:59","17.1267698005"
"BASE AÉREA","2019-05-02 21:00","2019-05-02 21:59","15.1845587922"
"BASE AÉREA","2019-05-02 20:00","2019-05-02 20:59","20.0106588734"
"BASE AÉREA","2019-05-02 19:00","2019-05-02 19:59","27.4656102184"
"BASE AÉREA","2019-05-02 18:00","2019-05-02 18:59","26.5239321538"
"BASE AÉREA","2019-05-02 17:00","2019-05-02 17:59","33.8611737407"
"BASE AÉREA","2019-05-02 16:00","2019-05-02 16:59","35.783766456"
"BASE AÉREA","2019-05-02 15:00","2019-05-02 15:59","49.8697008394"
"BASE AÉREA","2019-05-02 14:00","2019-05-02 14:59","66.2313572124"
"BASE AÉREA","2019-05-02 13:00","2019-05-02 13:59","67.8204389465"
"BASE AÉREA","2019-05-02 12:00","2019-05-02 12:59","71.4694414469"
"BASE AÉREA","2019-05-02 11:00","2019-05-02 11:59","60.1104497923"
"BASE AÉREA","2019-05-02 10:00","2019-05-02 10:59","39.7466616447"
"BASE AÉREA","2019-05-02 09:00","2019-05-02 09:59","25.1114150568"
"BASE AÉREA","2019-05-02 08:00","2019-05-02 08:59","21.9332515887"
"BASE AÉREA","2019-05-02 07:00","2019-05-02 07:59","16.1066185638"
"BASE AÉREA","2019-05-02 06:00","2019-05-02 06:59","15.2630319642"
"BASE AÉREA","2019-05-02 05:00","2019-05-02 05:59","15.3218868433"
"BASE AÉREA","2019-05-02 04:00","2019-05-02 04:59","15.2630319642"
"BASE AÉREA","2019-05-02 03:00","2019-05-02 03:59","15.7142527035"
"BASE AÉREA","2019-05-02 02:00","2019-05-02 02:59","15.7338709965"
"BASE AÉREA","2019-05-02 01:00","2019-05-02 01:59","15.0668490341"
"BASE AÉREA","2019-05-02 00:00","2019-05-02 00:59","15.6946344105"
"BASE AÉREA","2019-05-01 23:00","2019-05-01 23:59","16.5382210101"
"BASE AÉREA","2019-05-01 22:00","2019-05-01 22:59","16.440129545"
"BASE AÉREA","2019-05-01 21:00","2019-05-01 21:59","15.0864673271"
"BASE AÉREA","2019-05-01 20:00","2019-05-01 20:59","15.8515807546"
"BASE AÉREA","2019-05-01 19:00","2019-05-01 19:59","22.384472328"
"BASE AÉREA","2019-05-01 18:00","2019-05-01 18:59","28.5053797481"
"BASE AÉREA","2019-05-01 17:00","2019-05-01 17:59","39.7858982307"
"BASE AÉREA","2019-05-01 16:00","2019-05-01 16:59","51.0664167132"
"BASE AÉREA","2019-05-01 15:00","2019-05-01 15:59","91.9509393527"
"BASE AÉREA","2019-05-01 14:00","2019-05-01 14:59","72.0972268233"
"BASE AÉREA","2019-05-01 13:00","2019-05-01 13:59","69.9588328849"
"BASE AÉREA","2019-05-01 12:00","2019-05-01 12:59","69.3114292155"
"BASE AÉREA","2019-05-01 11:00","2019-05-01 11:59","62.3076986098"
"BASE AÉREA","2019-05-01 10:00","2019-05-01 10:59","47.1035215246"
"BASE AÉREA","2019-05-01 09:00","2019-05-01 09:59","36.6469713486"
"BASE AÉREA","2019-05-01 08:00","2019-05-01 08:59","23.4830967367"
"BASE AÉREA","2019-05-01 07:00","2019-05-01 07:59","16.2439466149"
"BASE AÉREA","2019-05-01 06:00","2019-05-01 06:59","15.6946344105"
"BASE AÉREA","2019-05-01 05:00","2019-05-01 05:59","14.851047811"
"BASE AÉREA","2019-05-01 04:00","2019-05-01 04:59","15.7142527035"
"BASE AÉREA","2019-05-01 03:00","2019-05-01 03:59","17.2248612655"
"BASE AÉREA","2019-05-01 02:00","2019-05-01 02:59","16.420511252"
"BASE AÉREA","2019-05-01 01:00","2019-05-01 01:59","15.2237953782"
"BASE AÉREA","2019-05-01 00:00","2019-05-01 00:59","15.3218868433"
"BASE AÉREA","2019-04-30 23:00","2019-04-30 23:59","16.0870002708"
"BASE AÉREA","2019-04-30 22:00","2019-04-30 22:59","15.9300539267"
"BASE AÉREA","2019-04-30 21:00","2019-04-30 21:59","15.3611234293"
"BASE AÉREA","2019-04-30 20:00","2019-04-30 20:59","14.90990269"
"BASE AÉREA","2019-04-30 19:00","2019-04-30 19:59","16.1850917359"
"BASE AÉREA","2019-04-30 18:00","2019-04-30 18:59","17.2640978516"
"BASE AÉREA","2019-04-30 17:00","2019-04-30 17:59","23.855844304"
"BASE AÉREA","2019-04-30 16:00","2019-04-30 16:59","37.9025421014"
"BASE AÉREA","2019-04-30 15:00","2019-04-30 15:59","43.7487934193"
"BASE AÉREA","2019-04-30 14:00","2019-04-30 14:59","42.6305507176"
"BASE AÉREA","2019-04-30 13:00","2019-04-30 13:59","62.3076986098"
"BASE AÉREA","2019-04-30 12:00","2019-04-30 12:59","59.5807558809"
"BASE AÉREA","2019-04-30 11:00","2019-04-30 11:59","45.7890958927"
"BASE AÉREA","2019-04-30 10:00","2019-04-30 10:59","32.1151456625"
"BASE AÉREA","2019-04-30 09:00","2019-04-30 09:59","26.778969963"
"BASE AÉREA","2019-04-30 08:00","2019-04-30 08:59","21.0308101101"
"BASE AÉREA","2019-04-30 07:00","2019-04-30 07:59","17.3425710236"
"BASE AÉREA","2019-04-30 06:00","2019-04-30 06:59","15.6357795315"
"BASE AÉREA","2019-04-30 05:00","2019-04-30 05:59","15.5965429455"
"BASE AÉREA","2019-04-30 04:00","2019-04-30 04:59","16.2439466149"
"BASE AÉREA","2019-04-30 03:00","2019-04-30 03:59","15.3807417223"
"BASE AÉREA","2019-04-30 02:00","2019-04-30 02:59","16.2439466149"
"BASE AÉREA","2019-04-30 01:00","2019-04-30 01:59","15.8123441686"
"BASE AÉREA","2019-04-30 00:00","2019-04-30 00:59","15.5180697734"
"BASE AÉREA","2019-04-29 23:00","2019-04-29 23:59","15.4592148944"
"BASE AÉREA","2019-04-29 22:00","2019-04-29 22:59","15.8711990476"
"BASE AÉREA","2019-04-29 21:00","2019-04-29 21:59","15.0276124481"
"BASE AÉREA","2019-04-29 20:00","2019-04-29 20:59","15.7927258756"
"BASE AÉREA","2019-04-29 19:00","2019-04-29 19:59","16.400892959"
"BASE AÉREA","2019-04-29 18:00","2019-04-29 18:59","16.3224197869"
"BASE AÉREA","2019-04-29 17:00","2019-04-29 17:59","19.3044003249"
"BASE AÉREA","2019-04-29 16:00","2019-04-29 16:59","24.0912638202"
"BASE AÉREA","2019-04-29 15:00","2019-04-29 15:59","34.292776187"
"BASE AÉREA","2019-04-29 14:00","2019-04-29 14:59","39.4131506634"
"BASE AÉREA","2019-04-29 13:00","2019-04-29 13:59","39.2365860263"
"BASE AÉREA","2019-04-29 12:00","2019-04-29 12:59","40.7275762953"
"BASE AÉREA","2019-04-29 11:00","2019-04-29 11:59","29.1331651245"
"BASE AÉREA","2019-04-29 10:00","2019-04-29 10:59","25.32721628"
"BASE AÉREA","2019-04-29 09:00","2019-04-29 09:59","17.2444795586"
"BASE AÉREA","2019-04-29 08:00","2019-04-29 08:59","15.7142527035"
"BASE AÉREA","2019-04-29 07:00","2019-04-29 07:59","15.5180697734"
"BASE AÉREA","2019-04-29 06:00","2019-04-29 06:59","15.5769246524"
"BASE AÉREA","2019-04-29 05:00","2019-04-29 05:59","15.6946344105"
"BASE AÉREA","2019-04-29 04:00","2019-04-29 04:59","15.9300539267"
"BASE AÉREA","2019-04-29 03:00","2019-04-29 03:59","15.8515807546"
"BASE AÉREA","2019-04-29 02:00","2019-04-29 02:59","16.1458551498"
"BASE AÉREA","2019-04-29 01:00","2019-04-29 01:59","16.4989844241"
"BASE AÉREA","2019-04-29 00:00","2019-04-29 00:59","16.8913502843"
"BASE AÉREA","2019-04-28 23:00","2019-04-28 23:59","15.4395966014"
"BASE AÉREA","2019-04-28 22:00","2019-04-28 22:59","15.6553978245"
"BASE AÉREA","2019-04-28 21:00","2019-04-28 21:59","15.7338709965"
"BASE AÉREA","2019-04-28 20:00","2019-04-28 20:59","15.9300539267"
"BASE AÉREA","2019-04-28 19:00","2019-04-28 19:59","16.8521136983"
"BASE AÉREA","2019-04-28 18:00","2019-04-28 18:59","20.83462718"
"BASE AÉREA","2019-04-28 17:00","2019-04-28 17:59","24.0127906481"
"BASE AÉREA","2019-04-28 16:00","2019-04-28 16:59","21.8155418306"
"BASE AÉREA","2019-04-28 15:00","2019-04-28 15:59","32.4682749368"
"BASE AÉREA","2019-04-28 14:00","2019-04-28 14:59","42.7678787687"
"BASE AÉREA","2019-04-28 13:00","2019-04-28 13:59","47.0054300595"
"BASE AÉREA","2019-04-28 12:00","2019-04-28 12:59","51.5961106246"
"BASE AÉREA","2019-04-28 11:00","2019-04-28 11:59","53.0674826006"
"BASE AÉREA","2019-04-28 10:00","2019-04-28 10:59","37.235520139"
"BASE AÉREA","2019-04-28 09:00","2019-04-28 09:59","25.425307745"
"BASE AÉREA","2019-04-28 08:00","2019-04-28 08:59","17.950738107"
"BASE AÉREA","2019-04-28 07:00","2019-04-28 07:59","15.9496722197"
"BASE AÉREA","2019-04-28 06:00","2019-04-28 06:59","15.3218868433"
"BASE AÉREA","2019-04-28 05:00","2019-04-28 05:59","14.5175368297"
"BASE AÉREA","2019-04-28 04:00","2019-04-28 04:59","14.6744831738"
"BASE AÉREA","2019-04-28 03:00","2019-04-28 03:59","14.90990269"
"BASE AÉREA","2019-04-28 02:00","2019-04-28 02:59","14.6548648808"
"BASE AÉREA","2019-04-28 01:00","2019-04-28 01:59","14.7921929319"
"BASE AÉREA","2019-04-28 00:00","2019-04-28 00:59","14.6352465878"
"BASE AÉREA","2019-04-27 23:00","2019-04-27 23:59","14.7529563459"
"BASE AÉREA","2019-04-27 22:00","2019-04-27 22:59","15.4395966014"
"BASE AÉREA","2019-04-27 21:00","2019-04-27 21:59","15.3611234293"
"BASE AÉREA","2019-04-27 20:00","2019-04-27 20:59","15.6750161175"
"BASE AÉREA","2019-04-27 19:00","2019-04-27 19:59","15.3611234293"
"BASE AÉREA","2019-04-27 18:00","2019-04-27 18:59","16.8521136983"
"BASE AÉREA","2019-04-27 17:00","2019-04-27 17:59","39.0207848032"
"BASE AÉREA","2019-04-27 16:00","2019-04-27 16:59","46.8877203014"
"BASE AÉREA","2019-04-27 15:00","2019-04-27 15:59","45.2790202744"
"BASE AÉREA","2019-04-27 14:00","2019-04-27 14:59","57.2069424264"
"BASE AÉREA","2019-04-27 13:00","2019-04-27 13:59","69.8411231268"
"BASE AÉREA","2019-04-27 12:00","2019-04-27 12:59","74.510276864"
"BASE AÉREA","2019-04-27 11:00","2019-04-27 11:59","52.6947350333"
"BASE AÉREA","2019-04-27 10:00","2019-04-27 10:59","37.5297945342"
"BASE AÉREA","2019-04-27 09:00","2019-04-27 09:59","24.5817211455"
"BASE AÉREA","2019-04-27 08:00","2019-04-27 08:59","20.1087503385"
"BASE AÉREA","2019-04-27 07:00","2019-04-27 07:59","16.2635649079"
"BASE AÉREA","2019-04-27 06:00","2019-04-27 06:59","15.1649404992"
"BASE AÉREA","2019-04-27 05:00","2019-04-27 05:59","15.1453222062"
"BASE AÉREA","2019-04-27 04:00","2019-04-27 04:59","14.988375862"
"BASE AÉREA","2019-04-27 03:00","2019-04-27 03:59","14.6744831738"
"BASE AÉREA","2019-04-27 02:00","2019-04-27 02:59","16.6755490612"
"BASE AÉREA","2019-04-27 01:00","2019-04-27 01:59","17.1463880935"
"BASE AÉREA","2019-04-27 00:00","2019-04-27 00:59","16.6951673542"
"BASE AÉREA","2019-04-26 23:00","2019-04-26 23:59","16.8128771123"
"BASE AÉREA","2019-04-26 22:00","2019-04-26 22:59","18.7550881206"
"BASE AÉREA","2019-04-26 21:00","2019-04-26 21:59","18.5000503114"
"BASE AÉREA","2019-04-26 20:00","2019-04-26 20:59","14.7137197599"
"BASE AÉREA","2019-04-26 19:00","2019-04-26 19:59","16.459747838"
"BASE AÉREA","2019-04-26 18:00","2019-04-26 18:59","19.6379113062"
"BASE AÉREA","2019-04-26 17:00","2019-04-26 17:59","26.0530931215"
"BASE AÉREA","2019-04-26 16:00","2019-04-26 16:59","30.3298809983"
"BASE AÉREA","2019-04-26 15:00","2019-04-26 15:59","34.0573566708"
"BASE AÉREA","2019-04-26 14:00","2019-04-26 14:59","51.2625996434"
"BASE AÉREA","2019-04-26 13:00","2019-04-26 13:59","60.6989985827"
"BASE AÉREA","2019-04-26 12:00","2019-04-26 12:59","49.4577166862"
"BASE AÉREA","2019-04-26 11:00","2019-04-26 11:59","40.1782640909"
"BASE AÉREA","2019-04-26 10:00","2019-04-26 10:59","32.5663664018"
"BASE AÉREA","2019-04-26 09:00","2019-04-26 09:59","24.4443930944"
"BASE AÉREA","2019-04-26 08:00","2019-04-26 08:59","17.1267698005"
"BASE AÉREA","2019-04-26 07:00","2019-04-26 07:59","15.1845587922"
"BASE AÉREA","2019-04-26 06:00","2019-04-26 06:59","15.2826502572"
"BASE AÉREA","2019-04-26 05:00","2019-04-26 05:59","15.4003600153"
"BASE AÉREA","2019-04-26 04:00","2019-04-26 04:59","14.4390636577"
"BASE AÉREA","2019-04-26 03:00","2019-04-26 03:59","15.4788331874"
"BASE AÉREA","2019-04-26 02:00","2019-04-26 02:59","15.7731075826"
"BASE AÉREA","2019-04-26 01:00","2019-04-26 01:59","15.9104356337"
"BASE AÉREA","2019-04-26 00:00","2019-04-26 00:59","15.3218868433"
"BASE AÉREA","2019-04-25 23:00","2019-04-25 23:59","16.0281453917"
"BASE AÉREA","2019-04-25 22:00","2019-04-25 22:59","15.6357795315"
"BASE AÉREA","2019-04-25 21:00","2019-04-25 21:59","17.9899746931"
"BASE AÉREA","2019-04-25 20:00","2019-04-25 20:59","20.9719552311"
"BASE AÉREA","2019-04-25 19:00","2019-04-25 19:59","16.6951673542"
