"Estacion","Fecha inicial","Fecha final","SO2"
"BASE AÉREA","2020-10-15 07:00","2020-10-15 07:59","14.77"
"BASE AÉREA","2020-10-15 06:00","2020-10-15 06:59","0.0056"
"BASE AÉREA","2020-10-15 05:00","2020-10-15 05:59","0.0054"
"BASE AÉREA","2020-10-15 04:00","2020-10-15 04:59","0.0047"
"BASE AÉREA","2020-10-15 03:00","2020-10-15 03:59","0.0046"
"BASE AÉREA","2020-10-15 02:00","2020-10-15 02:59","0.0046"
"BASE AÉREA","2020-10-15 01:00","2020-10-15 01:59","0.0047"
"BASE AÉREA","2020-10-15 00:00","2020-10-15 00:59","0.0048"
"BASE AÉREA","2020-10-14 23:00","2020-10-14 23:59","0.005"
"BASE AÉREA","2020-10-14 22:00","2020-10-14 22:59","0.0052"
"BASE AÉREA","2020-10-14 21:00","2020-10-14 21:59","0.0053"
"BASE AÉREA","2020-10-14 08:00","2020-10-14 08:59","0.0055"
"BASE AÉREA","2020-10-14 07:00","2020-10-14 07:59","0.0059"
"BASE AÉREA","2020-10-14 06:00","2020-10-14 06:59","0.0051"
"BASE AÉREA","2020-10-14 05:00","2020-10-14 05:59","0.0047"
"BASE AÉREA","2020-10-14 04:00","2020-10-14 04:59","0.0042"
"BASE AÉREA","2020-10-14 03:00","2020-10-14 03:59","0.0043"
"BASE AÉREA","2020-10-14 02:00","2020-10-14 02:59","0.0041"
"BASE AÉREA","2020-10-14 01:00","2020-10-14 01:59","0.0042"
"BASE AÉREA","2020-10-14 00:00","2020-10-14 00:59","0.0044"
"BASE AÉREA","2020-10-13 23:00","2020-10-13 23:59","0.0045"
"BASE AÉREA","2020-10-13 22:00","2020-10-13 22:59","0.0052"
"BASE AÉREA","2020-10-13 21:00","2020-10-13 21:59","0.0051"
"BASE AÉREA","2020-10-13 20:00","2020-10-13 20:59","0.0052"
"BASE AÉREA","2020-10-13 19:00","2020-10-13 19:59","0.0046"
"BASE AÉREA","2020-10-13 18:00","2020-10-13 18:59","0.0046"
"BASE AÉREA","2020-10-13 17:00","2020-10-13 17:59","0.0049"
"BASE AÉREA","2020-10-13 16:00","2020-10-13 16:59","0.0063"
"BASE AÉREA","2020-10-13 15:00","2020-10-13 15:59","0.0082"
"BASE AÉREA","2020-10-13 14:00","2020-10-13 14:59","0.0068"
"BASE AÉREA","2020-10-13 13:00","2020-10-13 13:59","0.006"
"BASE AÉREA","2020-10-13 12:00","2020-10-13 12:59","0.0064"
"BASE AÉREA","2020-10-13 11:00","2020-10-13 11:59","0.0078"
"BASE AÉREA","2020-10-13 10:00","2020-10-13 10:59","0.007"
"BASE AÉREA","2020-10-13 09:00","2020-10-13 09:59","0.0058"
"BASE AÉREA","2020-10-13 08:00","2020-10-13 08:59","0.0054"
"BASE AÉREA","2020-10-13 07:00","2020-10-13 07:59","0.0056"
"BASE AÉREA","2020-10-13 06:00","2020-10-13 06:59","0.0055"
"BASE AÉREA","2020-10-13 05:00","2020-10-13 05:59","0.0049"
"BASE AÉREA","2020-10-13 04:00","2020-10-13 04:59","0.0043"
"BASE AÉREA","2020-10-13 03:00","2020-10-13 03:59","0.0042"
"BASE AÉREA","2020-10-13 02:00","2020-10-13 02:59","0.0042"
"BASE AÉREA","2020-10-13 01:00","2020-10-13 01:59","0.0044"
"BASE AÉREA","2020-10-13 00:00","2020-10-13 00:59","0.0045"
"BASE AÉREA","2020-10-12 23:00","2020-10-12 23:59","0.0049"
"BASE AÉREA","2020-10-12 22:00","2020-10-12 22:59","0.0052"
"BASE AÉREA","2020-10-12 21:00","2020-10-12 21:59","0.005"
"BASE AÉREA","2020-10-12 20:00","2020-10-12 20:59","0.0043"
"BASE AÉREA","2020-10-12 19:00","2020-10-12 19:59","0.0045"
"BASE AÉREA","2020-10-12 18:00","2020-10-12 18:59","0.0045"
"BASE AÉREA","2020-10-12 17:00","2020-10-12 17:59","0.0045"
"BASE AÉREA","2020-10-12 16:00","2020-10-12 16:59","0.0046"
"BASE AÉREA","2020-10-12 15:00","2020-10-12 15:59","0.0045"
"BASE AÉREA","2020-10-12 14:00","2020-10-12 14:59","0.0049"
"BASE AÉREA","2020-10-12 13:00","2020-10-12 13:59","0.0063"
"BASE AÉREA","2020-10-12 12:00","2020-10-12 12:59","0.0059"
"BASE AÉREA","2020-10-12 11:00","2020-10-12 11:59","0.0067"
"BASE AÉREA","2020-10-12 10:00","2020-10-12 10:59","0.0077"
"BASE AÉREA","2020-10-12 09:00","2020-10-12 09:59","0.0083"
"BASE AÉREA","2020-10-12 08:00","2020-10-12 08:59","0.005"
"BASE AÉREA","2020-10-12 07:00","2020-10-12 07:59","0.0042"
"BASE AÉREA","2020-10-12 06:00","2020-10-12 06:59","0.0046"
"BASE AÉREA","2020-10-12 05:00","2020-10-12 05:59","0.0043"
"BASE AÉREA","2020-10-12 04:00","2020-10-12 04:59","0.0043"
"BASE AÉREA","2020-10-12 03:00","2020-10-12 03:59","0.0042"
"BASE AÉREA","2020-10-12 02:00","2020-10-12 02:59","0.0044"
"BASE AÉREA","2020-10-12 01:00","2020-10-12 01:59","0.0046"
"BASE AÉREA","2020-10-12 00:00","2020-10-12 00:59","0.0046"
"BASE AÉREA","2020-10-11 23:00","2020-10-11 23:59","0.0047"
"BASE AÉREA","2020-10-11 22:00","2020-10-11 22:59","0.0044"
"BASE AÉREA","2020-10-11 21:00","2020-10-11 21:59","0.0045"
"BASE AÉREA","2020-10-11 20:00","2020-10-11 20:59","0.0047"
"BASE AÉREA","2020-10-11 19:00","2020-10-11 19:59","0.0048"
"BASE AÉREA","2020-10-11 18:00","2020-10-11 18:59","0.0045"
"BASE AÉREA","2020-10-11 17:00","2020-10-11 17:59","0.0044"
"BASE AÉREA","2020-10-11 16:00","2020-10-11 16:59","0.0046"
"BASE AÉREA","2020-10-11 15:00","2020-10-11 15:59","0.0047"
"BASE AÉREA","2020-10-11 14:00","2020-10-11 14:59","0.0062"
"BASE AÉREA","2020-10-11 13:00","2020-10-11 13:59","0.0059"
"BASE AÉREA","2020-10-11 12:00","2020-10-11 12:59","0.0059"
"BASE AÉREA","2020-10-11 11:00","2020-10-11 11:59","0.0066"
"BASE AÉREA","2020-10-11 10:00","2020-10-11 10:59","0.0073"
"BASE AÉREA","2020-10-11 09:00","2020-10-11 09:59","0.0067"
"BASE AÉREA","2020-10-11 08:00","2020-10-11 08:59","0.0049"
"BASE AÉREA","2020-10-11 07:00","2020-10-11 07:59","0.0046"
"BASE AÉREA","2020-10-11 06:00","2020-10-11 06:59","0.0049"
"BASE AÉREA","2020-10-11 05:00","2020-10-11 05:59","0.0047"
"BASE AÉREA","2020-10-11 04:00","2020-10-11 04:59","0.0044"
"BASE AÉREA","2020-10-11 03:00","2020-10-11 03:59","0.0046"
"BASE AÉREA","2020-10-11 02:00","2020-10-11 02:59","0.0048"
"BASE AÉREA","2020-10-11 01:00","2020-10-11 01:59","0.0052"
"BASE AÉREA","2020-10-11 00:00","2020-10-11 00:59","0.0051"
"BASE AÉREA","2020-10-10 23:00","2020-10-10 23:59","0.005"
"BASE AÉREA","2020-10-10 22:00","2020-10-10 22:59","0.0049"
"BASE AÉREA","2020-10-10 21:00","2020-10-10 21:59","0.0053"
"BASE AÉREA","2020-10-10 20:00","2020-10-10 20:59","0.0059"
"BASE AÉREA","2020-10-10 19:00","2020-10-10 19:59","0.0053"
"BASE AÉREA","2020-10-10 18:00","2020-10-10 18:59","0.0051"
"BASE AÉREA","2020-10-10 17:00","2020-10-10 17:59","0.0052"
"BASE AÉREA","2020-10-10 16:00","2020-10-10 16:59","0.0066"
"BASE AÉREA","2020-10-10 15:00","2020-10-10 15:59","0.0075"
"BASE AÉREA","2020-10-10 14:00","2020-10-10 14:59","0.0073"
"BASE AÉREA","2020-10-10 13:00","2020-10-10 13:59","0.0064"
"BASE AÉREA","2020-10-10 12:00","2020-10-10 12:59","0.0068"
"BASE AÉREA","2020-10-10 11:00","2020-10-10 11:59","0.0071"
"BASE AÉREA","2020-10-10 10:00","2020-10-10 10:59","0.0088"
"BASE AÉREA","2020-10-10 09:00","2020-10-10 09:59","0.011"
"BASE AÉREA","2020-10-10 08:00","2020-10-10 08:59","0.0068"
"BASE AÉREA","2020-10-10 07:00","2020-10-10 07:59","0.0054"
"BASE AÉREA","2020-10-10 06:00","2020-10-10 06:59","0.0059"
"BASE AÉREA","2020-10-10 05:00","2020-10-10 05:59","0.0054"
"BASE AÉREA","2020-10-10 04:00","2020-10-10 04:59","0.0047"
"BASE AÉREA","2020-10-10 03:00","2020-10-10 03:59","0.0045"
"BASE AÉREA","2020-10-10 02:00","2020-10-10 02:59","0.0047"
"BASE AÉREA","2020-10-10 01:00","2020-10-10 01:59","0.0049"
"BASE AÉREA","2020-10-10 00:00","2020-10-10 00:59","0.0048"
"BASE AÉREA","2020-10-09 23:00","2020-10-09 23:59","0.0057"
"BASE AÉREA","2020-10-09 22:00","2020-10-09 22:59","0.0053"
"BASE AÉREA","2020-10-09 21:00","2020-10-09 21:59","0.0058"
"BASE AÉREA","2020-10-09 20:00","2020-10-09 20:59","0.0065"
"BASE AÉREA","2020-10-09 19:00","2020-10-09 19:59","0.0056"
"BASE AÉREA","2020-10-09 18:00","2020-10-09 18:59","0.0058"
"BASE AÉREA","2020-10-09 17:00","2020-10-09 17:59","0.0061"
"BASE AÉREA","2020-10-09 16:00","2020-10-09 16:59","0.0052"
"BASE AÉREA","2020-10-09 15:00","2020-10-09 15:59","0.0059"
"BASE AÉREA","2020-10-09 14:00","2020-10-09 14:59","0.0067"
"BASE AÉREA","2020-10-09 13:00","2020-10-09 13:59","0.0066"
"BASE AÉREA","2020-10-09 12:00","2020-10-09 12:59","0.0075"
"BASE AÉREA","2020-10-09 11:00","2020-10-09 11:59","0.0089"
"BASE AÉREA","2020-10-09 10:00","2020-10-09 10:59","0.0106"
"BASE AÉREA","2020-10-09 09:00","2020-10-09 09:59","0.011"
"BASE AÉREA","2020-10-09 08:00","2020-10-09 08:59","0.0063"
"BASE AÉREA","2020-10-09 07:00","2020-10-09 07:59","0.0056"
"BASE AÉREA","2020-10-09 06:00","2020-10-09 06:59","0.0065"
"BASE AÉREA","2020-10-09 05:00","2020-10-09 05:59","0.0056"
"BASE AÉREA","2020-10-09 04:00","2020-10-09 04:59","0.0047"
"BASE AÉREA","2020-10-09 03:00","2020-10-09 03:59","0.0045"
"BASE AÉREA","2020-10-09 02:00","2020-10-09 02:59","0.0046"
"BASE AÉREA","2020-10-09 01:00","2020-10-09 01:59","0.005"
"BASE AÉREA","2020-10-09 00:00","2020-10-09 00:59","0.0053"
"BASE AÉREA","2020-10-08 23:00","2020-10-08 23:59","0.0054"
"BASE AÉREA","2020-10-08 22:00","2020-10-08 22:59","0.0062"
"BASE AÉREA","2020-10-08 21:00","2020-10-08 21:59","0.0063"
"BASE AÉREA","2020-10-08 20:00","2020-10-08 20:59","0.007"
"BASE AÉREA","2020-10-08 19:00","2020-10-08 19:59","0.0079"
"BASE AÉREA","2020-10-08 18:00","2020-10-08 18:59","0.0075"
"BASE AÉREA","2020-10-08 17:00","2020-10-08 17:59","0.0073"
"BASE AÉREA","2020-10-08 16:00","2020-10-08 16:59","0.008"
"BASE AÉREA","2020-10-08 15:00","2020-10-08 15:59","0.0062"
"BASE AÉREA","2020-10-08 14:00","2020-10-08 14:59","0.0061"
"BASE AÉREA","2020-10-08 13:00","2020-10-08 13:59","0.0061"
"BASE AÉREA","2020-10-08 12:00","2020-10-08 12:59","0.0067"
"BASE AÉREA","2020-10-08 11:00","2020-10-08 11:59","0.0069"
"BASE AÉREA","2020-10-08 10:00","2020-10-08 10:59","0.0082"
"BASE AÉREA","2020-10-08 09:00","2020-10-08 09:59","0.0091"
"BASE AÉREA","2020-10-08 08:00","2020-10-08 08:59","0.0065"
"BASE AÉREA","2020-10-08 07:00","2020-10-08 07:59","0.0054"
"BASE AÉREA","2020-10-08 06:00","2020-10-08 06:59","0.0055"
"BASE AÉREA","2020-10-08 05:00","2020-10-08 05:59","0.0049"
"BASE AÉREA","2020-10-08 04:00","2020-10-08 04:59","0.0042"
"BASE AÉREA","2020-10-08 03:00","2020-10-08 03:59","0.0041"
"BASE AÉREA","2020-10-08 02:00","2020-10-08 02:59","0.0043"
"BASE AÉREA","2020-10-08 01:00","2020-10-08 01:59","0.0044"
"BASE AÉREA","2020-10-08 00:00","2020-10-08 00:59","0.0044"
"BASE AÉREA","2020-10-07 23:00","2020-10-07 23:59","0.0041"
"BASE AÉREA","2020-10-07 22:00","2020-10-07 22:59","0.0043"
"BASE AÉREA","2020-10-07 21:00","2020-10-07 21:59","0.0051"
"BASE AÉREA","2020-10-07 20:00","2020-10-07 20:59","0.0048"
"BASE AÉREA","2020-10-07 19:00","2020-10-07 19:59","0.006"
"BASE AÉREA","2020-10-07 18:00","2020-10-07 18:59","0.0057"
"BASE AÉREA","2020-10-07 17:00","2020-10-07 17:59","0.0046"
"BASE AÉREA","2020-10-07 16:00","2020-10-07 16:59","0.0051"
"BASE AÉREA","2020-10-07 15:00","2020-10-07 15:59","0.0063"
"BASE AÉREA","2020-10-07 14:00","2020-10-07 14:59","0.0064"
"BASE AÉREA","2020-10-07 13:00","2020-10-07 13:59","0.0053"
"BASE AÉREA","2020-10-07 12:00","2020-10-07 12:59","0.0076"
"BASE AÉREA","2020-10-07 11:00","2020-10-07 11:59","0.0075"
"BASE AÉREA","2020-10-07 10:00","2020-10-07 10:59","0.008"
"BASE AÉREA","2020-10-07 09:00","2020-10-07 09:59","0.0071"
"BASE AÉREA","2020-10-07 08:00","2020-10-07 08:59","0.0051"
"BASE AÉREA","2020-10-07 07:00","2020-10-07 07:59","0.0046"
"BASE AÉREA","2020-10-07 06:00","2020-10-07 06:59","0.0042"
"BASE AÉREA","2020-10-07 05:00","2020-10-07 05:59","0.0044"
"BASE AÉREA","2020-10-07 04:00","2020-10-07 04:59","0.0041"
"BASE AÉREA","2020-10-07 03:00","2020-10-07 03:59","0.0042"
"BASE AÉREA","2020-10-07 02:00","2020-10-07 02:59","0.0043"
"BASE AÉREA","2020-10-07 01:00","2020-10-07 01:59","0.0042"
"BASE AÉREA","2020-10-07 00:00","2020-10-07 00:59","0.0048"
"BASE AÉREA","2020-10-06 23:00","2020-10-06 23:59","0.005"
"BASE AÉREA","2020-10-06 22:00","2020-10-06 22:59","0.0047"
"BASE AÉREA","2020-10-06 21:00","2020-10-06 21:59","0.0058"
"BASE AÉREA","2020-10-06 20:00","2020-10-06 20:59","0.007"
"BASE AÉREA","2020-10-06 19:00","2020-10-06 19:59","0.0067"
"BASE AÉREA","2020-10-06 18:00","2020-10-06 18:59","0.0056"
"BASE AÉREA","2020-10-06 17:00","2020-10-06 17:59","0.0057"
"BASE AÉREA","2020-10-06 16:00","2020-10-06 16:59","0.0058"
"BASE AÉREA","2020-10-06 15:00","2020-10-06 15:59","0.0065"
"BASE AÉREA","2020-10-06 14:00","2020-10-06 14:59","0.006"
"BASE AÉREA","2020-10-06 13:00","2020-10-06 13:59","0.0059"
"BASE AÉREA","2020-10-06 12:00","2020-10-06 12:59","0.0067"
"BASE AÉREA","2020-10-06 11:00","2020-10-06 11:59","0.008"
"BASE AÉREA","2020-10-06 10:00","2020-10-06 10:59","0.0085"
"BASE AÉREA","2020-10-06 09:00","2020-10-06 09:59","0.0092"
"BASE AÉREA","2020-10-06 08:00","2020-10-06 08:59","0.0062"
"BASE AÉREA","2020-10-06 07:00","2020-10-06 07:59","0.0057"
"BASE AÉREA","2020-10-06 06:00","2020-10-06 06:59","0.006"
"BASE AÉREA","2020-10-06 05:00","2020-10-06 05:59","0.0051"
"BASE AÉREA","2020-10-06 04:00","2020-10-06 04:59","0.0043"
"BASE AÉREA","2020-10-06 03:00","2020-10-06 03:59","0.0042"
"BASE AÉREA","2020-10-06 02:00","2020-10-06 02:59","0.0041"
"BASE AÉREA","2020-10-06 01:00","2020-10-06 01:59","0.0043"
"BASE AÉREA","2020-10-06 00:00","2020-10-06 00:59","0.0046"
"BASE AÉREA","2020-10-05 23:00","2020-10-05 23:59","0.0049"
"BASE AÉREA","2020-10-05 22:00","2020-10-05 22:59","0.0058"
"BASE AÉREA","2020-10-05 21:00","2020-10-05 21:59","0.0063"
"BASE AÉREA","2020-10-05 20:00","2020-10-05 20:59","0.0072"
"BASE AÉREA","2020-10-05 19:00","2020-10-05 19:59","0.0081"
"BASE AÉREA","2020-10-05 18:00","2020-10-05 18:59","0.0068"
"BASE AÉREA","2020-10-05 17:00","2020-10-05 17:59","0.0076"
"BASE AÉREA","2020-10-05 16:00","2020-10-05 16:59","0.0076"
"BASE AÉREA","2020-10-05 15:00","2020-10-05 15:59","0.0067"
"BASE AÉREA","2020-10-05 14:00","2020-10-05 14:59","0.006"
"BASE AÉREA","2020-10-05 13:00","2020-10-05 13:59","0.006"
"BASE AÉREA","2020-10-05 12:00","2020-10-05 12:59","0.0067"
"BASE AÉREA","2020-10-05 11:00","2020-10-05 11:59","0.0085"
"BASE AÉREA","2020-10-05 10:00","2020-10-05 10:59","0.0112"
"BASE AÉREA","2020-10-05 09:00","2020-10-05 09:59","0.0152"
"BASE AÉREA","2020-10-05 08:00","2020-10-05 08:59","0.0069"
"BASE AÉREA","2020-10-05 07:00","2020-10-05 07:59","0.0043"
"BASE AÉREA","2020-10-05 06:00","2020-10-05 06:59","0.0055"
"BASE AÉREA","2020-10-05 05:00","2020-10-05 05:59","0.0046"
"BASE AÉREA","2020-10-05 04:00","2020-10-05 04:59","0.0038"
"BASE AÉREA","2020-10-05 03:00","2020-10-05 03:59","0.0038"
"BASE AÉREA","2020-10-05 02:00","2020-10-05 02:59","0.0037"
"BASE AÉREA","2020-10-05 01:00","2020-10-05 01:59","0.0038"
"BASE AÉREA","2020-10-05 00:00","2020-10-05 00:59","0.0039"
"BASE AÉREA","2020-10-04 23:00","2020-10-04 23:59","0.0038"
"BASE AÉREA","2020-10-04 22:00","2020-10-04 22:59","0.0038"
"BASE AÉREA","2020-10-04 21:00","2020-10-04 21:59","0.0043"
"BASE AÉREA","2020-10-04 20:00","2020-10-04 20:59","0.004"
"BASE AÉREA","2020-10-04 19:00","2020-10-04 19:59","0.0044"
"BASE AÉREA","2020-10-04 18:00","2020-10-04 18:59","0.0051"
"BASE AÉREA","2020-10-04 17:00","2020-10-04 17:59","0.0067"
"BASE AÉREA","2020-10-04 16:00","2020-10-04 16:59","0.0073"
"BASE AÉREA","2020-10-04 15:00","2020-10-04 15:59","0.0059"
"BASE AÉREA","2020-10-04 14:00","2020-10-04 14:59","0.0047"
"BASE AÉREA","2020-10-04 13:00","2020-10-04 13:59","0.0048"
"BASE AÉREA","2020-10-04 12:00","2020-10-04 12:59","0.0045"
"BASE AÉREA","2020-10-04 11:00","2020-10-04 11:59","0.004"
"BASE AÉREA","2020-10-04 10:00","2020-10-04 10:59","0.0042"
"BASE AÉREA","2020-10-04 09:00","2020-10-04 09:59","0.004"
"BASE AÉREA","2020-10-04 08:00","2020-10-04 08:59","0.0039"
"BASE AÉREA","2020-10-04 07:00","2020-10-04 07:59","0.0038"
"BASE AÉREA","2020-10-04 06:00","2020-10-04 06:59","0.0037"
"BASE AÉREA","2020-10-04 05:00","2020-10-04 05:59","0.0038"
"BASE AÉREA","2020-10-04 04:00","2020-10-04 04:59","0.0037"
"BASE AÉREA","2020-10-04 03:00","2020-10-04 03:59","0.004"
"BASE AÉREA","2020-10-04 02:00","2020-10-04 02:59","0.0039"
"BASE AÉREA","2020-10-04 01:00","2020-10-04 01:59","0.0043"
"BASE AÉREA","2020-10-04 00:00","2020-10-04 00:59","0.0037"
"BASE AÉREA","2020-10-03 23:00","2020-10-03 23:59","0.0039"
"BASE AÉREA","2020-10-03 22:00","2020-10-03 22:59","0.0039"
"BASE AÉREA","2020-10-03 21:00","2020-10-03 21:59","0.0041"
"BASE AÉREA","2020-10-03 20:00","2020-10-03 20:59","0.0048"
"BASE AÉREA","2020-10-03 19:00","2020-10-03 19:59","0.0045"
"BASE AÉREA","2020-10-03 18:00","2020-10-03 18:59","0.0047"
"BASE AÉREA","2020-10-03 17:00","2020-10-03 17:59","0.0046"
"BASE AÉREA","2020-10-03 16:00","2020-10-03 16:59","0.0043"
"BASE AÉREA","2020-10-03 15:00","2020-10-03 15:59","0.0047"
"BASE AÉREA","2020-10-03 14:00","2020-10-03 14:59","0.0059"
"BASE AÉREA","2020-10-03 13:00","2020-10-03 13:59","0.0058"
"BASE AÉREA","2020-10-03 12:00","2020-10-03 12:59","0.0068"
"BASE AÉREA","2020-10-03 11:00","2020-10-03 11:59","0.0068"
"BASE AÉREA","2020-10-03 10:00","2020-10-03 10:59","0.0065"
"BASE AÉREA","2020-10-03 09:00","2020-10-03 09:59","0.0055"
"BASE AÉREA","2020-10-03 08:00","2020-10-03 08:59","0.0053"
"BASE AÉREA","2020-10-03 07:00","2020-10-03 07:59","0.0043"
"BASE AÉREA","2020-10-03 06:00","2020-10-03 06:59","0.0045"
"BASE AÉREA","2020-10-03 05:00","2020-10-03 05:59","0.0044"
"BASE AÉREA","2020-10-03 04:00","2020-10-03 04:59","0.0039"
"BASE AÉREA","2020-10-03 03:00","2020-10-03 03:59","0.0041"
"BASE AÉREA","2020-10-03 02:00","2020-10-03 02:59","0.0043"
"BASE AÉREA","2020-10-03 01:00","2020-10-03 01:59","0.0041"
"BASE AÉREA","2020-10-03 00:00","2020-10-03 00:59","0.0041"
"BASE AÉREA","2020-10-02 23:00","2020-10-02 23:59","0.004"
"BASE AÉREA","2020-10-02 22:00","2020-10-02 22:59","0.0041"
"BASE AÉREA","2020-10-02 21:00","2020-10-02 21:59","0.0048"
"BASE AÉREA","2020-10-02 20:00","2020-10-02 20:59","0.005"
"BASE AÉREA","2020-10-02 19:00","2020-10-02 19:59","0.0052"
"BASE AÉREA","2020-10-02 18:00","2020-10-02 18:59","0.0046"
"BASE AÉREA","2020-10-02 17:00","2020-10-02 17:59","0.0045"
"BASE AÉREA","2020-10-02 16:00","2020-10-02 16:59","0.0045"
"BASE AÉREA","2020-10-02 15:00","2020-10-02 15:59","0.005"
"BASE AÉREA","2020-10-02 14:00","2020-10-02 14:59","0.0056"
"BASE AÉREA","2020-10-02 13:00","2020-10-02 13:59","0.0076"
"BASE AÉREA","2020-10-02 12:00","2020-10-02 12:59","0.009"
"BASE AÉREA","2020-10-02 11:00","2020-10-02 11:59","0.0098"
"BASE AÉREA","2020-10-02 10:00","2020-10-02 10:59","0.0104"
"BASE AÉREA","2020-10-02 09:00","2020-10-02 09:59","0.0106"
"BASE AÉREA","2020-10-02 08:00","2020-10-02 08:59","0.0073"
"BASE AÉREA","2020-10-02 07:00","2020-10-02 07:59","0.0057"
"BASE AÉREA","2020-10-02 06:00","2020-10-02 06:59","0.0056"
"BASE AÉREA","2020-10-02 05:00","2020-10-02 05:59","0.005"
"BASE AÉREA","2020-10-02 04:00","2020-10-02 04:59","0.004"
"BASE AÉREA","2020-10-02 03:00","2020-10-02 03:59","0.0043"
"BASE AÉREA","2020-10-02 02:00","2020-10-02 02:59","0.0043"
"BASE AÉREA","2020-10-02 01:00","2020-10-02 01:59","0.0043"
"BASE AÉREA","2020-10-02 00:00","2020-10-02 00:59","0.0046"
"BASE AÉREA","2020-10-01 23:00","2020-10-01 23:59","0.0047"
"BASE AÉREA","2020-10-01 22:00","2020-10-01 22:59","0.0053"
"BASE AÉREA","2020-10-01 21:00","2020-10-01 21:59","0.0052"
"BASE AÉREA","2020-10-01 20:00","2020-10-01 20:59","0.005"
"BASE AÉREA","2020-10-01 19:00","2020-10-01 19:59","0.0047"
"BASE AÉREA","2020-10-01 18:00","2020-10-01 18:59","0.0046"
"BASE AÉREA","2020-10-01 17:00","2020-10-01 17:59","0.0047"
"BASE AÉREA","2020-10-01 16:00","2020-10-01 16:59","0.005"
"BASE AÉREA","2020-10-01 15:00","2020-10-01 15:59","0.0062"
"BASE AÉREA","2020-10-01 14:00","2020-10-01 14:59","0.0069"
"BASE AÉREA","2020-10-01 13:00","2020-10-01 13:59","0.0075"
"BASE AÉREA","2020-10-01 12:00","2020-10-01 12:59","0.0072"
"BASE AÉREA","2020-10-01 11:00","2020-10-01 11:59","0.0079"
"BASE AÉREA","2020-10-01 10:00","2020-10-01 10:59","0.0138"
"BASE AÉREA","2020-10-01 09:00","2020-10-01 09:59","0.0117"
"BASE AÉREA","2020-10-01 08:00","2020-10-01 08:59","0.0061"
"BASE AÉREA","2020-10-01 07:00","2020-10-01 07:59","0.006"
"BASE AÉREA","2020-10-01 06:00","2020-10-01 06:59","0.0059"
"BASE AÉREA","2020-10-01 05:00","2020-10-01 05:59","0.0051"
"BASE AÉREA","2020-10-01 04:00","2020-10-01 04:59","0.0047"
"BASE AÉREA","2020-10-01 03:00","2020-10-01 03:59","0.0043"
"BASE AÉREA","2020-10-01 02:00","2020-10-01 02:59","0.0043"
"BASE AÉREA","2020-10-01 01:00","2020-10-01 01:59","0.0046"
"BASE AÉREA","2020-10-01 00:00","2020-10-01 00:59","0.0052"
"BASE AÉREA","2020-09-30 23:00","2020-09-30 23:59","0.0056"
"BASE AÉREA","2020-09-30 22:00","2020-09-30 22:59","0.0063"
"BASE AÉREA","2020-09-30 21:00","2020-09-30 21:59","0.0069"
"BASE AÉREA","2020-09-30 20:00","2020-09-30 20:59","0.0101"
"BASE AÉREA","2020-09-30 19:00","2020-09-30 19:59","0.0088"
"BASE AÉREA","2020-09-30 18:00","2020-09-30 18:59","0.0059"
"BASE AÉREA","2020-09-30 17:00","2020-09-30 17:59","0.006"
"BASE AÉREA","2020-09-30 16:00","2020-09-30 16:59","0.0066"
"BASE AÉREA","2020-09-30 15:00","2020-09-30 15:59","0.0063"
"BASE AÉREA","2020-09-30 14:00","2020-09-30 14:59","0.0065"
"BASE AÉREA","2020-09-30 12:00","2020-09-30 12:59","0.0082"
"BASE AÉREA","2020-09-30 11:00","2020-09-30 11:59","0.0093"
"BASE AÉREA","2020-09-30 10:00","2020-09-30 10:59","0.01"
"BASE AÉREA","2020-09-30 09:00","2020-09-30 09:59","0.0104"
"BASE AÉREA","2020-09-30 08:00","2020-09-30 08:59","0.0066"
"BASE AÉREA","2020-09-30 07:00","2020-09-30 07:59","0.005"
"BASE AÉREA","2020-09-30 06:00","2020-09-30 06:59","0.0053"
"BASE AÉREA","2020-09-30 05:00","2020-09-30 05:59","0.0046"
"BASE AÉREA","2020-09-30 04:00","2020-09-30 04:59","0.0041"
"BASE AÉREA","2020-09-30 03:00","2020-09-30 03:59","0.0039"
"BASE AÉREA","2020-09-30 02:00","2020-09-30 02:59","0.0039"
"BASE AÉREA","2020-09-30 01:00","2020-09-30 01:59","0.004"
"BASE AÉREA","2020-09-30 00:00","2020-09-30 00:59","0.0041"
"BASE AÉREA","2020-09-29 23:00","2020-09-29 23:59","0.0043"
"BASE AÉREA","2020-09-29 22:00","2020-09-29 22:59","0.0048"
"BASE AÉREA","2020-09-29 21:00","2020-09-29 21:59","0.0051"
"BASE AÉREA","2020-09-29 20:00","2020-09-29 20:59","0.0049"
"BASE AÉREA","2020-09-29 19:00","2020-09-29 19:59","0.0046"
"BASE AÉREA","2020-09-29 18:00","2020-09-29 18:59","0.0046"
"BASE AÉREA","2020-09-29 17:00","2020-09-29 17:59","0.0046"
"BASE AÉREA","2020-09-29 16:00","2020-09-29 16:59","0.0046"
"BASE AÉREA","2020-09-29 15:00","2020-09-29 15:59","0.005"
"BASE AÉREA","2020-09-29 14:00","2020-09-29 14:59","0.0078"
"BASE AÉREA","2020-09-29 13:00","2020-09-29 13:59","0.0117"
"BASE AÉREA","2020-09-29 12:00","2020-09-29 12:59","0.0094"
"BASE AÉREA","2020-09-29 11:00","2020-09-29 11:59","0.0066"
